"PSA_1","PSA_2","Article","Web Description","Brand","Type","Colour","Power","Pack Qty","Size","Age","Material","Model Number","Capacity","Washable","Assembly","DQ Score"
"DIY","FIX","345239","Wilko Corner Plate Zinc Plated 50mm","Wilko","Corner Plates and Mending Plates",NA,NA,"1","50mm 2in",NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","345240","Wilko Corner Plate Zinc Plated Flanged","Wilko","Corner Plates and Mending Plates",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345241","Wilko Corner Brace Zinc Plated 75mm","Wilko","Corner Plates and Mending Plates",NA,NA,NA,"75mm 3in",NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345242","Wilko Corner Brace Zinc Plated 50mm","Wilko","Corner Plates and Mending Plates",NA,NA,NA,"50mm 2in",NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345243","Wilko Corner Brace Zinc Plated 38mm","Wilko","Corner Plates and Mending Plates",NA,NA,NA,"38mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345244","Wilko Rigid Joints White 24pk","Wilko","Fixing Blocks",NA,NA,"24pk",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345245","Wilko Castor Cup Brown Small","Wilko","Castor Cups and Floor Protectors",NA,NA,NA,"Small",NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","345540","Wilko Tool Clips 19mm","Wilko","Tool Clips",NA,NA,"1","19mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","345546","Corner Brace Zinc Plated 25mm","Wilko","Corner Plates and Mending Plates",NA,NA,"1","25mm",NA,NA,NA,NA,NA,NA,0.88
"DIY","FIX","345576","Funky Key Covers 5pk","Wilko","Key Covers and Fobs",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","FIX","345579","Oval Wardrobe Rail Set","Wilko","Wardrobe Hooks and Rails",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","FIX","4354746","Wilko Mirror Corners Chrome Effect 4pk","Wilko","Mirror Corners and Screws",NA,NA,"4pk",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","4381843","Wilko Wardrobe Rail Fitting  4ft x 19mm White","Wilko","Wardrobe Hooks and Rails",NA,NA,"1pk","4ft",NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4382054","Wilko Rail Socket 19mm 2pk","Wilko","Wardrobe Hooks and Rails",NA,NA,"2pk","0.75in",NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4420042","Wilko Cup Hook Brass Effect 38mm 6pk","Wilko","Cup Hooks",NA,NA,"6pk","1.5in",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","4421841","Wilko Dresser Hooks Brass Effect 25mm 6pk","Wilko","Dresser and Hanger Hooks",NA,NA,"5pk","1in",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","FIX","4422545","Wilko Moulding Hooks Copper Effect 2pk","Wilko","Moulding Hooks",NA,NA,"2pk",NA,NA,"Steel",NA,NA,NA,NA,0.883333333333333
"DIY","FIX","4423640","Wilko Eye Screw and Rings Medium 4pk","Wilko","Picture Hooks and Wire",NA,NA,"4pk","Medium",NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4426342","Wilko Picture Wire Brass 3.5m","Wilko","Picture Hooks and Wire",NA,NA,"1pk","3.5m",NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4459241","Wilko Glass Plate Plain 38mm 2pk","Wilko","Glass Plate Plain",NA,NA,"2pk","38mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4459741","Wilko Glass Plate Slotted Brass Effect 38mm 2pk","Wilko","Glass Plate Plain",NA,NA,"2pk","38mm",NA,NA,NA,NA,NA,NA,0.93
"DIY","FIX","4485640","Wilko Suffolk Latch Japanned Black","Wilko","Gate Furniture",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","4499040","Wilko Gate Hook and Eye 50mm","Wilko","Gate Furniture",NA,NA,NA,"45 50mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","4499240","Wilko Gate Hook and Eye 70mm","Wilko","Gate Furniture",NA,NA,NA,"70mm",NA,NA,NA,NA,NA,NA,0.86
"DIY","FIX","456381","Wilko Hat and Coat Hook Chrome Effect","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456382","Wilko Hat and Coat Hook Brass Effect","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456383","Wilko Wide Hat and Coat Hook Chrome Effect","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456384","Wilko Wide Hat and Coat Hook Brass Effect","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456385","Wilko Drop Hook Coat Rack Chrome Effect","Wilko","Adhesive Hooks","Metal",NA,"1",NA,NA,"Plastic/Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456386","Wilko Twin Hook Rail Chrome Effect","Wilko","Hook Rail","Metal",NA,"1",NA,NA,"Plastic/Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456387","Wilko J Hook 4 Hook Rail Chrome Effect","Wilko","Hook Rail","Metal",NA,"1",NA,NA,"Plastic/Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456388","Wilko Curve 4 Hook Rail Chrome Effect","Wilko","Hook Rail","Metal",NA,"1",NA,NA,"Plastic/Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456390","Wilko Reusable Hook Square Chrome Effect","Wilko","Adhesive Hooks","Metal",NA,"1",NA,NA,"Plastic",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456391","Wilko Reusable Hook Rectangle Chrome Effect","Wilko","Adhesive Hooks","Metal",NA,"1",NA,NA,"Plastic",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456398","Wilko Over The Door 8 Hook Hanger Steel","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Plastic/Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","456399","Wilko 4 Hook Hanger Multi-Coloured","Wilko","Coat Hooks","Multi",NA,"1",NA,NA,"Plastic",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","457008","Wilko 4 Large Coat Hooks Aluminium","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Aluminium",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","457009","Wilko 4 Medium Coat Hooks Aluminium","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Aluminium",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","457010","Wilko 4 Small Coat Hooks Aluminium","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Aluminium",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","457011","Wilko J Hook 4 Coat Hook Aluminium","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Aluminium",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","457012","Wilko Double Coat Hook Dimple Chrome Effect","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.941666666666667
"DIY","FIX","457013","Wilko Double Coat Hook Dimple Brass Effect","Wilko","Coat Hooks","Metal",NA,"1",NA,NA,"Steel",NA,NA,NA,NA,0.941666666666667
"DIY","MOT","133793","Carplan Unleaded Petrol Can Green 5L","Car Plan","Fuel Cans and Funnel",NA,NA,NA,"5L",NA,NA,NA,NA,NA,NA,0.775
"DIY","MOT","309939","CarPlan Fuel Can Diesel Black 5L","Car Plan","Fuel Cans and Funnel",NA,NA,NA,"5L",NA,NA,NA,NA,NA,NA,0.775
"DIY","MOT","450152","Car Plan Car Air Freshener Milkshake Assorted","Car Plan","Car Air Freshener",NA,NA,"1pk","5.7 x 0.1 x 10.5cm",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","450504","Carplan Super Gloss 600ml","Car Plan","Car Gloss",NA,NA,"1pk","600ml",NA,NA,NA,NA,NA,NA,0.88
"DIY","MOT","336914","Ei Home Fire Extinguisher BC Powder Red 600g","Ei Electronics","Safety Equipment","Red",NA,"1","600g",NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","MOT","405434","Febreze Car Freshener Open Sky 7ml","Febreze","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","436079","Febreze  Clip On Car Freshener Anti Tobacco","Febreze","Car Air Freshener",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","MOT","343677","The Complete Theory Test 2013 Edition","Focus","Theory Test and L Plates",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.775
"DIY","MOT","309976","Jelly Belly Air Freshener Tutti-Fruitti","Jelly Belly","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","310680","Jelly Belly Air Freshener Very Cherry","Jelly Belly","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","323215","Jelly Belly Car Air Freshener Blueberry","Jelly Belly","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","345676","Jelly Belly Car Air Freshener Tangerine","Jelly Belly","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","343356","Little Tree Black Ice Car Freshener","Little Tree","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","343358","Little Tree Bubble Berry Car Freshener","Little Tree","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","411104","Little Trees Car Freshener Arctic White","Little Tree","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","MOT","412356","Little Trees Car Freshener New Car","Little Tree","Air Fresheners","Blue",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","450016","Little Trees Car Air Freshener Vent Clip Vanilla","Little Tree","Car Air Freshener",NA,NA,"1pk",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","MOT","450017","Little Trees Car Air Freshener Vent Clip Clean Laundry","Little Tree","Car Air Freshener",NA,NA,"1pk",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","MOT","134514","Magic Tree Air Car Freshener Assorted Fragrance","Magic Tree","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","ml00178","Moore Large Spokey Joe Trailer Blue","Moore Large","Trailer and Tow Bar","Blue",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","285890","Ring Multi Socket with USB 12V RMS7","Ring","Multi Socket",NA,NA,NA,"12v, 4.5cmx12cm",NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","345171","Rockland Universal Mobile Phone and Device Holder","Rockland","In Car Audio Cables and Chargers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","345172","Rockland MP3 Sat Nav Holder","Rockland","In Car Audio Cables and Chargers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","345177","Rockland Universal Car Aerial","Rockland","In Car Audio Cables and Chargers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","134917","Simoniz Alloy Wheel Cleaner 500ml","Simoniz","Tyre and Wheel Cleaner",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","171541","Simoniz Back To Black Tyre Shine 500ml","Simoniz","Tyre and Wheel Cleaner",NA,NA,"1","500ml",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","257539","Simoniz Gloss Dashboard Shine New Car Fragrance 500ml","Simoniz","Interior and Screen Cleaners",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344877","Simoniz Car Shampoo and Wax 1L","Simoniz","Shampoo and Wax",NA,NA,NA,"1L",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344878","Simoniz Original Carnauba Wax in Tin","Simoniz","Shampoo and Wax",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344887","Simoniz  Quick Shine Detailer 500ml","Simoniz","Shampoo and Wax",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344889","Simoniz Insect and Tar Remover 500ml","Simoniz","Shampoo and Wax",NA,NA,"1","500ml",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","450090","Simoniz Dash Restorer Pad","Simoniz","Car Dashboard Cleaner",NA,NA,"1pk",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","450091","Simoniz Air Con Refresh 150ml","Simoniz","Air Con Refresher",NA,NA,"1pk",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","82593","Simoniz Back To Black Trim Cleaner 500ml","Simoniz","Bumper and Trim Restorer",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","302590","Triplewax Liquid Gold Car Shampoo 500ml","Triplewax","Shampoo and Wax",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","322741","Triplewax Tyre Shine Foam Cleaner 500ml","Triplewax","Tyre and Wheel Cleaner",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","322742","Triplewax Bumper Shine 500ml","Triplewax","Bumper and Trim Restorer",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","322743","Triplewax Dash Shine 500ml","Triplewax","Interior and Screen Cleaners",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","322744","Triplewax Fabric Cleaner Citrus Fragrance 500ml","Triplewax","Interior and Screen Cleaners",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","322745","Triplewax Glass Shine 500ml","Triplewax","Interior and Screen Cleaners",NA,NA,"1","500ml",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","323208","Triplewax Fast Wax 500ml","Triplewax","Shampoo and Wax",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","323209","Triplewax Waterless  Wash and Shine 1L","Triplewax","Shampoo and Wax",NA,NA,NA,"1L",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","157406","Turtle Wax Liquid Polish Original 500ml","Turtle Wax","Shampoo and Wax",NA,NA,"1","500ml",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","157410","Turtle Wax Zip Wax Super Concentrate Wash and Wax500ml","Turtle Wax","Shampoo and Wax",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","11545","Wilko L Plates 2pk","Wilko","Theory Test and L Plates",NA,NA,"2pk",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","133864","Wilko Chamois Leather Large","Wilko","Interior and Screen Cleaners",NA,NA,"1","Large",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","141893","Wilko Dashboard Mat Non-Slip","Wilko","Dash Board Mat",NA,NA,"1","One Size",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","157566","Wilko Wheel Trim Ties 10pk","Wilko","Wheel Trim Ties","Clear",NA,"10pk","295m",NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","MOT","158457","Wilko Disposable Vinyl Gloves One Size 10pk","Wilko","Gloves",NA,NA,"1","One Size",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","17162","Wilko Demister Pad","Wilko","Demister Pad",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","198901","Wilko Alloy Wheel Cleaner 500ml","Wilko","Tyre and Wheel Cleaner",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","198910","Wilko Liquid Polish 500ml","Wilko","Shampoo and Wax",NA,NA,"1","500ml",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","198950","Wilko Clean Glass 500ml","Wilko","Interior and Screen Cleaners",NA,NA,NA,"500ml",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","199131","Wilko Luxury Car Mat Set 4pcs","Wilko","Car Mats",NA,NA,"4pcs","Universal",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","199133","Wilko Premier Car Mat Set 4pcs","Wilko","Car Mats",NA,NA,"4pcs","Universal",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","199296","Wilko Seat Belt Pads 2pk","Wilko","Car Seat and Seat Belt Covers",NA,NA,"2pk","One Size",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","203053","Wilko Light Duty Tie Downs 2.5m 2pk","Wilko","Tie Down",NA,NA,"2pk","2.5m",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","225140","Wilko Water Blade Car Dryer","Wilko","Cleaning Cloths and Sponges",NA,NA,NA,"9.5x30cm",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","250575","Wilko Car Sun Shades 45 x 40cm","Wilko","Sunshades","Black",NA,"2pk","45x40cm per pc, one set with 2pcs",NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","MOT","257947","Wilko Rear Car Seat Protector","Wilko","Car Seat and Seat Belt Covers","Black",NA,"1","125x150cm",NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","MOT","258092","Wilko Short Handle Car Wash Brush","Wilko","Cleaning Cloths and Sponges",NA,NA,NA,"One Size",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","258248","Wilko Blind Spot Mirror","Wilko","Mirrors",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","258250","Wilko Antibacterial Dashboard Wipes 24pk","Wilko","Interior and Screen Cleaners",NA,NA,"24pk","Large",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","258251","Wilko Leather Wipes 24pk","Wilko","Interior and Screen Cleaners",NA,NA,"24pk","Large",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","258312","Wilko Car Mat Set 4pcs","Wilko","Car Mats",NA,NA,"1","Universal",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","258316","Wilko Screen Wipes 24pk","Wilko","Interior and Screen Cleaners",NA,NA,"24pk","Large",NA,NA,NA,NA,NA,NA,0.93
"DIY","MOT","286560","Wilko High Visibility Vest Adult","Wilko","Clothing Equipment",NA,NA,"1","Extra Large",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","323204","Jumbo Luggage Elastic Light Duty Yellow 45cm","Wilko","Bungee Cord",NA,NA,NA,"18in",NA,NA,NA,NA,NA,NA,0.775
"DIY","MOT","323205","Jumbo Luggage Elastic Light Duty Blue 60cm","Wilko","Bungee Cord",NA,NA,NA,"24in",NA,NA,NA,NA,NA,NA,0.775
"DIY","MOT","323206","Jumbo Luggage Elastic Light Duty Green 80cm","Wilko","Bungee Cord",NA,NA,NA,"32in",NA,NA,NA,NA,NA,NA,0.775
"DIY","MOT","323207","Auto Care Luggage Elastics 60cm","Wilko","Bungee Cord",NA,NA,"1","60cm",NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","MOT","323212","Wilko Rubber Car Mat Set Black 4pcs","Wilko","Car Mats","Black",NA,"1","Universal",NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","MOT","323214","Wilko Ultima Car Mat Set 4pcs","Wilko","Car Mats",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","343077","Wilko Cellulose Car Sponge","Wilko","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","343727","Autosol Metal Polish Tube 75g","Wilko","Interior and Screen Cleaners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","MOT","344178","Wilko Car Mat Set PVC  4pcs","Wilko","Car Mats",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","344798","Wilko Microfibre Glass Cleaning Cloth","Wilko","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344799","Wilko Microfibre Car Wash Mitt 2 in 1","Wilko","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344800","Wilko Microfibre Cleaning Cloth Large","Wilko","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344801","Wilko Microfibre Cleaning Cloth 5pk","Wilko","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344825","Wilko Wheel Cleaning Brush","Wilko","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344827","Wilko Chenille Car Cleaning Sponge","Wilko","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344828","Wilko Cotton Applicator Pad 2pk","Wilko","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","344967","Wilko USB Car Charger Single Port","Wilko","In Car Audio Cables and Chargers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","344984","Wilko USB Car Charger Double Port","Wilko","In Car Audio Cables and Chargers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","344996","Wilko 5 Charger to USB","Wilko","In Car Audio Cables and Chargers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","344998","Wilko Micro USB Charger to USB","Wilko","In Car Audio Cables and Chargers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","344999","Wilko Split Multi Lead Charger to USB","Wilko","In Car Audio Cables and Chargers",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","345023","Wilko Tyre Shine 500ml","Wilko","Tyre and Wheel Cleaner",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","345024","Wilko Bumper and Trim Shine 500ml","Wilko","Bumper and Trim Restorer",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","345031","Wilko Dashboard Shine 500ml","Wilko","Interior and Screen Cleaners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","345039","Wilko Fabric Cleaner 500ml","Wilko","Air Fresheners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","345041","Wilko Leather Cleaner 500ml","Wilko","Interior and Screen Cleaners",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","345057","Wilko Waterless Wash Wax 500ml","Wilko","Shampoo and Wax",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","345139","Wilko GB Sticker","Wilko","GB Sticker",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","345141","Wilko Beam Converters","Wilko","Beam Convertors",NA,NA,"1","10.5cm x 6cm",NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","MOT","345452","Wilko Fast Wax 500ml","Wilko","Shampoo and Wax",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","39679","Wilko Interior Mirror Suction Pad","Wilko","Mirrors",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","73308","Wilko Wash and Wax Car Shampoo 1L","Wilko","Shampoo and Wax",NA,NA,NA,"1L",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","77183","Wilko Bugshifter Sponge","Wilko","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","77250","Wilko Stockinette Cloth 250g","Wilko","Cleaning Cloths and Sponges",NA,NA,NA,"250g",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","99474","Wilko Ready to Use Screenwash 5L","Wilko","Screenwash",NA,NA,NA,"5L",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","11442","Wilko Functional Rubber Car Mat 35 x 50cm","Wilko Functional","Car Mats",NA,NA,NA,"35x50cm",NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","157344","Wilko Car Cleaning Cloth Pack","Wilko Functional","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.81
"DIY","MOT","184108","Wilko Functional Microfibre Cleaning Cloth","Wilko Functional","Cleaning Cloths and Sponges",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","323211","Wilko Functional Car Mat Set 4pcs","Wilko Functional","Car Mats",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","MOT","5691640","Wilko Functional Jumbo Car Sponge","Wilko Functional","Cleaning Cloths and Sponges",NA,NA,NA,"One Size",NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","450607","Wonder Wheels Wheel Sealant 300ml","Wonder Wheels","Car Wheel Sealant",NA,NA,"1pk",NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","MOT","427280","Yankee Candle Jar Car Freshener Black Cherry","Yankee Candle","Air Fresheners",NA,NA,"1","Car jar ultimate freshner 6.5cm",NA,NA,NA,NA,NA,NA,0.93
"DIY","PLU","343277","Ecostar Water Saving Shower Regulator","Ecostar","Water Saving Regulators",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343278","Ecostar Water Saving Shower Head","Ecostar","Shower Heads",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343490","Ecostar Water Saving Shower Regulator","Ecostar","Water Saving Regulators",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343496","Ecostar Swivel Kitchen Tap Aerator","Ecostar","Water Saving Aerator",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343497","Ecostar Swivel Water Saver  Aerator","Ecostar","Water Saving Aerator",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343498","Ecostar Water Saving Aerator  c/w Internal Thread","Ecostar","Water Saving Aerator",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343499","Ecostar Water Saving Aerator c/w External Thread","Ecostar","Water Saving Aerator",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343474","Polymax Push Fit Coupler 15mm","Polymax","Pipe Connectors",NA,NA,NA,"15mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343475","Wilko  Polymax Pipe 15mm x 1m","Polymax","Pipe",NA,NA,NA,"15mmx1m",NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343477","Polymax Push Fit Equal Tee 15mm","Polymax","Pipe Connectors",NA,NA,NA,"15mm",NA,NA,NA,NA,NA,NA,0.9125
"DIY","PLU","343480","Polymax Push Fit Plugs 15mm 2pk","Polymax","Pipe Stiffners",NA,NA,NA,"15mm",NA,NA,NA,NA,NA,NA,0.9125
